"";"Nome";"Nome_mae";"DT_NASC";"Banco_nome";"Teste_X";"Teste_Y"
"6009";"Sergio Garcia";"Maria D Carmen";2000-01-16;"Banco_1";"X";"Y"
"6010";"Juan Federico";"Adrianna";2000-01-20;"Banco_1";"X";"Y"
"6011";"Sarah Veleta Varela";"Danae";2000-01-27;"Banco_1";"X";"Y"
"6012";"Ruben Alexion";"Sydney";2000-01-17;"Banco_1";"X";"Y"
"6013";"Lela Bravo";"Sara";2000-01-28;"Banco_1";"X";"Y"
"6014";"Latina Sund";"Kari";2000-01-22;"Banco_1";"X";"Y"
"6015";"Selene Osorio";"Lizette";2000-01-01;"Banco_1";"X";"Y"
"6016";"Desiree Marquez";"Glendi";2000-01-09;"Banco_1";"X";"Y"
"6017";"Juan Peralta";"Pauline";2000-01-30;"Banco_1";"X";"Y"
"6018";"Marcus Garcia";"Jasmine";2000-01-02;"Banco_1";"X";"Y"
"6019";"Shawn Marquez";"Jordana";2000-01-16;"Banco_1";"X";"Y"
"6020";"Marina Montez";"Lilian";2000-01-20;"Banco_1";"X";"Y"
"6021";"Kilikina Cisneros";"Gabriela";2000-01-27;"Banco_1";"X";"Y"
"6022";"Guerrero Duarte";"Jonette";2000-01-17;"Banco_1";"X";"Y"
"6023";"Matthew Meza Martinez";"Damaris";2000-01-28;"Banco_1";"X";"Y"
"6024";"Justin Guerra Crisosto";"Haylisa";2000-01-22;"Banco_1";"X";"Y"
"6025";"Chanel Calvillo";"Cynthia";2000-01-01;"Banco_1";"X";"Y"
"6026";"Keenan Nieto";"Eva";2000-01-09;"Banco_1";"X";"Y"
"6027";"Hector Barrett";"Fantaysha";2000-01-30;"Banco_1";"X";"Y"
"6028";"Luz Montez";"Cassidy";2000-01-02;"Banco_1";"X";"Y"
"6029";"Erika Ramirez";"Emily";2000-01-16;"Banco_1";"X";"Y"
"6030";"Matthew Otero";"Sara";2000-01-20;"Banco_1";"X";"Y"
"6031";"Savina Diaz";"Kelsea";2000-01-27;"Banco_1";"X";"Y"
"6032";"Joshua Martinez";"Silvia";2000-01-17;"Banco_1";"X";"Y"
"6033";"Juan Vega";"Deneen";2000-01-28;"Banco_1";"X";"Y"
"6034";"Cassidy Hernandez";"Cassandra";2000-01-22;"Banco_1";"X";"Y"
"6035";"Mark Smith";"Selena";2000-01-01;"Banco_1";"X";"Y"
"6036";"Alejandro Eiffert";"Moranda";2000-01-09;"Banco_1";"X";"Y"
"6037";"Nakita Villalobos Hernandez";"Catherine";2000-01-30;"Banco_1";"X";"Y"
"6038";"Jesus Rendon";"Xian";2000-01-02;"Banco_1";"X";"Y"
"6039";"Luis Cordova";"Cinthia";2000-01-16;"Banco_1";"X";"Y"
"6040";"Estephan Macias Guerra";"Ana";2000-01-20;"Banco_1";"X";"Y"
"6041";"Perla Loya";"Cariana";2000-01-27;"Banco_1";"X";"Y"
"6042";"Isabel Leyba";"Vanessa";2000-01-17;"Banco_1";"X";"Y"
"6043";"Charles Quintana";"Alexandria";2000-01-28;"Banco_1";"X";"Y"
"6044";"Sabrina Pulido Jr";"Nayeli";2000-01-22;"Banco_1";"X";"Y"
"6045";"Octavio Hernandez";"Natalie";2000-01-01;"Banco_1";"X";"Y"
"6046";"Fredy Mecillas";"Nohely";2000-01-09;"Banco_1";"X";"Y"
"6047";"Clara Morones";"Karina";2000-01-30;"Banco_1";"X";"Y"
"6048";"Amanda Ortiz";"Mandarose";2000-01-02;"Banco_1";"X";"Y"
"6049";"Lauren Campa";"Dena";2000-01-16;"Banco_1";"X";"Y"
"6050";"Alexandra Sidhu";"Shanelle";2000-01-20;"Banco_1";"X";"Y"
"6051";"Mariah Ledezma";"Cassaundra";2000-01-27;"Banco_1";"X";"Y"
"6052";"Brandee Aguilar";"Nisa";2000-01-17;"Banco_1";"X";"Y"
"6053";"Arianna Ruybal";"Tiffany";2000-01-28;"Banco_1";"X";"Y"
"6054";"Kelly Salazar";"Lucila";2000-01-22;"Banco_1";"X";"Y"
"6055";"Crea Flores";"Jennifer";2000-01-01;"Banco_1";"X";"Y"
"6056";"Devaun Rodriguez Ledezma";"Isamar";2000-01-09;"Banco_1";"X";"Y"
"6057";"Mario Pacheco";"Selina";2000-01-30;"Banco_1";"X";"Y"
"6058";"Toby Hinojosa";"Dorothy";2000-01-02;"Banco_1";"X";"Y"
"6059";"Julian Lujan III";"Megan";2000-01-16;"Banco_1";"X";"Y"
"6060";"Charlie Saucedo Lujan";"Stephanie";2000-01-20;"Banco_1";"X";"Y"
"6061";"Ashley Martinez";"Alejandra";2000-01-27;"Banco_1";"X";"Y"
"6062";"Kendall Gonzalez";"Annabelle";2000-01-17;"Banco_1";"X";"Y"
"6063";"Brittany Enriquez Lafebre";"Alyssa";2000-01-28;"Banco_1";"X";"Y"
"6064";"Alexandra Duran";"Alina";2000-01-22;"Banco_1";"X";"Y"
"6065";"Joshua Romero";"Jamecia";2000-01-01;"Banco_1";"X";"Y"
"6066";"Brandon Romero";"Cynthia";2000-01-09;"Banco_1";"X";"Y"
"6067";"Aida Najar";"Selena";2000-01-30;"Banco_1";"X";"Y"
"6068";"Idalis Delgado";"Adessa";2000-01-02;"Banco_1";"X";"Y"
"6069";"Lily Murillo";"Ivy";2000-01-16;"Banco_1";"X";"Y"
"6070";"Jesus Villa Suarez";"Diana";2000-01-20;"Banco_1";"X";"Y"
"6071";"Lexus Saracay";"Yareth";2000-01-27;"Banco_1";"X";"Y"
"6072";"Ambrosia Kaiser";"Adriana";2000-01-17;"Banco_1";"X";"Y"
"6073";"Arturo Logan";"Bridget";2000-01-28;"Banco_1";"X";"Y"
"6074";"Zachary Garcilazo";"Amanda";2000-01-22;"Banco_1";"X";"Y"
"6075";"Alejandro Chaparro";"Jessica";2000-01-01;"Banco_1";"X";"Y"
"6076";"Ty Robles";"Gabriela";2000-01-09;"Banco_1";"X";"Y"
"6077";"Omar Lopez Prado";"Rebecca";2000-01-30;"Banco_1";"X";"Y"
"6078";"Odalys Campos";"Miriam";2000-01-02;"Banco_1";"X";"Y"
"6079";"Adriana Cruz";"Lesly";2000-01-16;"Banco_1";"X";"Y"
"6080";"Robert Mitchell";"Micaela";2000-01-20;"Banco_1";"X";"Y"
"6081";"David Atencio Waring";"Madison";2000-01-27;"Banco_1";"X";"Y"
"6082";"Brittany Soto";"Kari";2000-01-17;"Banco_1";"X";"Y"
"6083";"Chloe Gomez";"Jasmin";2000-01-28;"Banco_1";"X";"Y"
"6084";"Daniel Villanueva";"Brittany";2000-01-22;"Banco_1";"X";"Y"
"6085";"Leonardo Christiansen";"Fabiola";2000-01-01;"Banco_1";"X";"Y"
"6086";"Ariana Sintas";"Cecilia";2000-01-09;"Banco_1";"X";"Y"
"6087";"Nikolas Johnson";"Martha";2000-01-30;"Banco_1";"X";"Y"
"6088";"Gerald Rivera";"Arlet";2000-01-02;"Banco_1";"X";"Y"
"6089";"Joaquin Pena Lemus";"Maria";2000-01-16;"Banco_1";"X";"Y"
"6090";"Matthew Paredes Sandoval";"July";2000-01-20;"Banco_1";"X";"Y"
"6091";"Jose Mata";"Alejandra";2000-01-27;"Banco_1";"X";"Y"
"6092";"Christian Abeyta";"Alexis";2000-01-17;"Banco_1";"X";"Y"
"6093";"Yoloxochitl Lozoya";"Laura";2000-01-28;"Banco_1";"X";"Y"
"6094";"Ezekiel Rodriguez";"Nateece";2000-01-22;"Banco_1";"X";"Y"
"6095";"Racquelle Paredes";"Marisabel";2000-01-01;"Banco_1";"X";"Y"
"6096";"Huver Hernandez";"Yetlanezi";2000-01-09;"Banco_1";"X";"Y"
"6097";"Brianna Mendez";"Amairani";2000-01-30;"Banco_1";"X";"Y"
"6098";"Jasmine Salas";"Irma";2000-01-02;"Banco_1";"X";"Y"
"6099";"Josue Ibarra";"Vania";2000-01-16;"Banco_1";"X";"Y"
"6100";"Kasandra Mayberry";"Edith";2000-01-20;"Banco_1";"X";"Y"
"6101";"Erik Yanez";"Natalie";2000-01-27;"Banco_1";"X";"Y"
"6102";"Javier Vallejos";"Yesica";2000-01-17;"Banco_1";"X";"Y"
"6103";"Clara Sanchez";"Rachel";2000-01-28;"Banco_1";"X";"Y"
"6104";"Maria Crawford";"Sandra";2000-01-22;"Banco_1";"X";"Y"
"6105";"Carl Cordero Santillano";"Jessica";2000-01-01;"Banco_1";"X";"Y"
"6106";"Jade Maes";"Viridiana";2000-01-09;"Banco_1";"X";"Y"
"6107";"Randy Devora Rios";"Besmeh";2000-01-30;"Banco_1";"X";"Y"
"6108";"Luis Robles";"Marissa";2000-01-02;"Banco_1";"X";"Y"
"6109";"Alexander Ruiz";"Yazmin";2000-01-16;"Banco_1";"X";"Y"
"6110";"Angel Velarde";"Samanta Cecilia";2000-01-20;"Banco_1";"X";"Y"
"6111";"Sabrina Santana";"Michelle";2000-01-27;"Banco_1";"X";"Y"
"6112";"Steven Silva";"Graciela";2000-01-17;"Banco_1";"X";"Y"
"6113";"Tre Garcia Rivera";"Alejandra";2000-01-28;"Banco_1";"X";"Y"
"6114";"Britney Rodriguez";"Mozelle";2000-01-22;"Banco_1";"X";"Y"
"6115";"Brandt Hernandez Lujan";"Jaqueline";2000-01-01;"Banco_1";"X";"Y"
"6116";"Luis Cruz";"Tillie";2000-01-09;"Banco_1";"X";"Y"
"6117";"Brandi Guerrero";"Sophia";2000-01-30;"Banco_1";"X";"Y"
"6118";"Lauriel Lopez";"Selena";2000-01-02;"Banco_1";"X";"Y"
"6119";"Jackilyn Wilcox";"Samantha";2000-01-16;"Banco_1";"X";"Y"
"6120";"Mikayla Yanez";"Kelly";2000-01-20;"Banco_1";"X";"Y"
"6121";"Julia Mayorga Salas";"Luz";2000-01-27;"Banco_1";"X";"Y"
"6122";"Alejandro Rodriguez";"Stephanie";2000-01-17;"Banco_1";"X";"Y"
"6123";"Karla Scott";"Sydney";2000-01-28;"Banco_1";"X";"Y"
"6124";"Angel Valdez";"Maria";2000-01-22;"Banco_1";"X";"Y"
"6125";"Anastasia Vigil";"Tamara";2000-01-01;"Banco_1";"X";"Y"
"6126";"Olivia Miera";"Karina";2000-01-09;"Banco_1";"X";"Y"
"6127";"Ashley Salazar";"Maria";2000-01-30;"Banco_1";"X";"Y"
"6128";"Alejandro Corona Fuentes";"Daena";2000-01-02;"Banco_1";"X";"Y"
"6129";"Alex Herrera";"Maira";2000-01-16;"Banco_1";"X";"Y"
"6130";"Rosa Manzanares";"Mariah";2000-01-20;"Banco_1";"X";"Y"
"6131";"Trysten Padilla";"Jazmine";2000-01-27;"Banco_1";"X";"Y"
"6132";"Isaac Castillo";"Danielle";2000-01-17;"Banco_1";"X";"Y"
"6133";"Isaiah Muro II";"Kayla";2000-01-28;"Banco_1";"X";"Y"
"6134";"Jeffrey Gonzales";"Jestancia";2000-01-22;"Banco_1";"X";"Y"
"6135";"Jocelin Melendez";"Maria";2000-01-01;"Banco_1";"X";"Y"
"6136";"Timothy Acosta Pena";"Mallory";2000-01-09;"Banco_1";"X";"Y"
"6137";"Brian Linares";"Jazmin";2000-01-30;"Banco_1";"X";"Y"
"6138";"Angelo Brown";"Brianda";2000-01-02;"Banco_1";"X";"Y"
"6139";"Mateo Martinez";"Veronica";2000-01-16;"Banco_1";"X";"Y"
"6140";"Andrew Martinez";"Larissa";2000-01-20;"Banco_1";"X";"Y"
"6141";"Adam Marez";"Shanice";2000-01-27;"Banco_1";"X";"Y"
"6142";"Ithzel Angulo Bojorquez";"La'Angel";2000-01-17;"Banco_1";"X";"Y"
"6143";"Sydney Barrancas";"Alexsis";2000-01-28;"Banco_1";"X";"Y"
"6144";"Cody Rivera";"Victoria";2000-01-22;"Banco_1";"X";"Y"
"6145";"Kevin Rojas Garnica";"Karla";2000-01-01;"Banco_1";"X";"Y"
"6146";"Marissa Garcia";"Ana";2000-01-09;"Banco_1";"X";"Y"
"6147";"Hector Francisco Miguel";"Krista";2000-01-30;"Banco_1";"X";"Y"
"6148";"Mario Games";"Desirae";2000-01-02;"Banco_1";"X";"Y"
"6149";"Virginia Rose Valladares";"Paola";2000-01-16;"Banco_1";"X";"Y"
"6150";"Kalil Baylon";"Alyssa";2000-01-20;"Banco_1";"X";"Y"
"6151";"Roberto Nagle";"Rachel";2000-01-27;"Banco_1";"X";"Y"
"6152";"Francisco Edgerly";"Lexus";2000-01-17;"Banco_1";"X";"Y"
"6153";"Jasmine Villalobos";"Lizbeth";2000-01-28;"Banco_1";"X";"Y"
"6154";"Luis Villar Lozano";"Marina";2000-01-22;"Banco_1";"X";"Y"
"6155";"Brittany Mendoza";"Cynthia";2000-01-01;"Banco_1";"X";"Y"
"6156";"Chaneci Zacevich";"Adriana";2000-01-09;"Banco_1";"X";"Y"
"6157";"Jessica Gallegos";"Nitzia";2000-01-30;"Banco_1";"X";"Y"
"6158";"Melany Caballero";"Felicia";2000-01-02;"Banco_1";"X";"Y"
"6159";"Alissa Montano";"Celest";2000-01-16;"Banco_1";"X";"Y"
"6160";"Isaac Jiron";"Janielle";2000-01-20;"Banco_1";"X";"Y"
"6161";"Omar Rodriguez";"Felicia";2000-01-27;"Banco_1";"X";"Y"
"6162";"Francisco Vigil";"Bianca";2000-01-17;"Banco_1";"X";"Y"
"6163";"Jesse Jiron";"Taylor";2000-01-28;"Banco_1";"X";"Y"
"6164";"Erick Garcia";"Alayna";2000-01-22;"Banco_1";"X";"Y"
"6165";"Angelo Walker";"Angie";2000-01-01;"Banco_1";"X";"Y"
"6166";"Brenda Diaz";"Alondria";2000-01-09;"Banco_1";"X";"Y"
"6167";"Maricela Duran";"Taylor";2000-01-30;"Banco_1";"X";"Y"
"6168";"Rey De Lira";"Jo Lynn";2000-01-02;"Banco_1";"X";"Y"
"6169";"Carlos Franco";"Briceydy";2000-01-16;"Banco_1";"X";"Y"
"6170";"Shenael Gomez";"Brenna";2000-01-20;"Banco_1";"X";"Y"
"6171";"Vanessa Gutierrez";"Viridiana";2000-01-27;"Banco_1";"X";"Y"
"6172";"Ruth Contreras";"Latisha";2000-01-17;"Banco_1";"X";"Y"
"6173";"Lesley Rodriguez";"Tarashea";2000-01-28;"Banco_1";"X";"Y"
"6174";"Denise Oden";"Valerie";2000-01-22;"Banco_1";"X";"Y"
"6175";"Jesse Trujillo";"Wendy";2000-01-01;"Banco_1";"X";"Y"
"6176";"Jeremias Maldonado";"Elva";2000-01-09;"Banco_1";"X";"Y"
"6177";"Angelo Vialpando";"Stephanie";2000-01-30;"Banco_1";"X";"Y"
"6178";"Jose Mugica";"Angeliqua";2000-01-02;"Banco_1";"X";"Y"
"6179";"Steve Ball";"Breanna";2000-01-16;"Banco_1";"X";"Y"
"6180";"Deborah Terrazas";"Briann";2000-01-20;"Banco_1";"X";"Y"
"6181";"Jonathan De Leon";"Nayeli";2000-01-27;"Banco_1";"X";"Y"
"6182";"Anna Box";"Norma";2000-01-17;"Banco_1";"X";"Y"
"6183";"Cristian Turcios";"Isabella";2000-01-28;"Banco_1";"X";"Y"
"6184";"Heriberto Mendoza";"Judith";2000-01-22;"Banco_1";"X";"Y"
"6185";"Yoselin Quintana";"Maria";2000-01-01;"Banco_1";"X";"Y"
"6186";"Natalie Montelongo";"Devin";2000-01-09;"Banco_1";"X";"Y"
"6187";"Elizabeth Archibeque";"Amanda";2000-01-30;"Banco_1";"X";"Y"
"6188";"Armando Digregorio";"Evelyn";2000-01-02;"Banco_1";"X";"Y"
"6189";"Zachary Vest";"Blanca";2000-01-16;"Banco_1";"X";"Y"
"6190";"Angel Woods";"Maria";2000-01-20;"Banco_1";"X";"Y"
"6191";"Destinee Solano";"Anikka";2000-01-27;"Banco_1";"X";"Y"
"6192";"Shauntel Rivas";"Chasity";2000-01-17;"Banco_1";"X";"Y"
"6193";"Ivan Villa";"Candis";2000-01-28;"Banco_1";"X";"Y"
"6194";"Emilio Brungardt";"Stephanie";2000-01-22;"Banco_1";"X";"Y"
"6195";"Bryce Arroyo Beltran";"Kaianna";2000-01-01;"Banco_1";"X";"Y"
"6196";"Christopher Alcantar";"Dominique";2000-01-09;"Banco_1";"X";"Y"
"6197";"Cassandra Herrera";"Melody";2000-01-30;"Banco_1";"X";"Y"
"6198";"Elena Lucero";"Amanda";2000-01-02;"Banco_1";"X";"Y"
"6199";"Deymi Medina Ramirez";"Mikayla";2000-01-16;"Banco_1";"X";"Y"
"6200";"Aristides Valenzuela";"Vanessa";2000-01-20;"Banco_1";"X";"Y"
"6201";"Manuel Casado Rodriguez";"Maria";2000-01-27;"Banco_1";"X";"Y"
"6202";"Ciara Castro";"Guadalupe";2000-01-17;"Banco_1";"X";"Y"
"6203";"Joanna Garcia";"Silvia";2000-01-28;"Banco_1";"X";"Y"
"6204";"Jorge Rodriguez";"Lorena";2000-01-22;"Banco_1";"X";"Y"
"6205";"Jonathan Zubia";"Kelsey";2000-01-01;"Banco_1";"X";"Y"
"6206";"Sara Janello";"Jessenya";2000-01-09;"Banco_1";"X";"Y"
"6207";"Abenicio Montes";"Yariczel";2000-01-30;"Banco_1";"X";"Y"
"6208";"Desiree Garcia Villalobos";"Gabriella";2000-01-02;"Banco_1";"X";"Y"
"6209";"Alejandro Zumbach";"Maria";2000-01-16;"Banco_1";"X";"Y"
"6210";"Alyssa Rodriguez";"Rocio";2000-01-20;"Banco_1";"X";"Y"
"6211";"Tianna Valdez";"Griselda";2000-01-27;"Banco_1";"X";"Y"
"6212";"Carlos Salas Lugo";"Christa";2000-01-17;"Banco_1";"X";"Y"
"6213";"Tyler Martinez";"Thalia";2000-01-28;"Banco_1";"X";"Y"
"6214";"Antonio Chavez";"Zelicia";2000-01-22;"Banco_1";"X";"Y"
"6215";"Todd Ruiz";"Rocio";2000-01-01;"Banco_1";"X";"Y"
"6216";"Jeremy Montoya";"Brenda";2000-01-09;"Banco_1";"X";"Y"
"6217";"Stone Parra";"Abigail";2000-01-30;"Banco_1";"X";"Y"
"6218";"Araceli Chavez";"Dena";2000-01-02;"Banco_1";"X";"Y"
"6219";"Jorge Amaya";"Catalina";2000-01-16;"Banco_1";"X";"Y"
"6220";"Christopher Molina";"Denise";2000-01-20;"Banco_1";"X";"Y"
"6221";"Janet Serna";"Krystal";2000-01-27;"Banco_1";"X";"Y"
"6222";"Eric Duran";"Chantay";2000-01-17;"Banco_1";"X";"Y"
"6223";"Edgar Quintana";"Salena";2000-01-28;"Banco_1";"X";"Y"
"6224";"Julianne Peralto";"Jessica";2000-01-22;"Banco_1";"X";"Y"
"6225";"Lydia Lares";"Miriam";2000-01-01;"Banco_1";"X";"Y"
"6226";"Logan Aguilar";"Elena";2000-01-09;"Banco_1";"X";"Y"
"6227";"Stephanie Blunt";"Delaney";2000-01-30;"Banco_1";"X";"Y"
"6228";"Alec Trujillo";"Estela";2000-01-02;"Banco_1";"X";"Y"
"6229";"Lily Castro Olguin";"Jasmine";2000-01-16;"Banco_1";"X";"Y"
"6230";"Catherine Trujillo";"Samantha";2000-01-20;"Banco_1";"X";"Y"
"6231";"Keira Lopez Andrade";"Chelsea";2000-01-27;"Banco_1";"X";"Y"
"6232";"Thomas Archuleta";"Angelina";2000-01-17;"Banco_1";"X";"Y"
"6233";"Reuben Beltran";"Allison";2000-01-28;"Banco_1";"X";"Y"
"6234";"Clarisa Espinoza";"Raquel";2000-01-22;"Banco_1";"X";"Y"
"6235";"Alexandria Enciso";"Angelica";2000-01-01;"Banco_1";"X";"Y"
"6236";"Julia Mendez Soto";"Diana";2000-01-09;"Banco_1";"X";"Y"
"6237";"Jocelyn Marquez";"Judith";2000-01-30;"Banco_1";"X";"Y"
"6238";"Leonardo Jaramillo";"Brandi";2000-01-02;"Banco_1";"X";"Y"
"6239";"Renato Reyes";"Adriana";2000-01-16;"Banco_1";"X";"Y"
"6240";"Juan Rodarte Saldana";"Ana";2000-01-20;"Banco_1";"X";"Y"
"6241";"Star Ibarra";"Sara";2000-01-27;"Banco_1";"X";"Y"
"6242";"Nathanial Zuniga";"Korlyn";2000-01-17;"Banco_1";"X";"Y"
"6243";"Toni Alvizo";"Kimberly";2000-01-28;"Banco_1";"X";"Y"
"6244";"Matthew Aragon";"Marissa";2000-01-22;"Banco_1";"X";"Y"
"6245";"Romeo Jackson";"Diana";2000-01-01;"Banco_1";"X";"Y"
"6246";"Lynnezee Rivera";"Destiny";2000-01-09;"Banco_1";"X";"Y"
"6247";"Edwin Martinez";"Kassandra";2000-01-30;"Banco_1";"X";"Y"
"6248";"Yasmen Montoya";"Shantel";2000-01-02;"Banco_1";"X";"Y"
"6249";"Gabrielle Martinez";"Sara";2000-01-16;"Banco_1";"X";"Y"
"6250";"Xavier Ortiz";"Dafne";2000-01-20;"Banco_1";"X";"Y"
"6251";"Francisco Bowman";"Vilma";2000-01-27;"Banco_1";"X";"Y"
"6252";"Andrea Cardenas";"Nayeli";2000-01-17;"Banco_1";"X";"Y"
"6253";"Mareya Madril";"Ashley";2000-01-28;"Banco_1";"X";"Y"
"6254";"Miguel Murillo Luevano";"Destiny";2000-01-22;"Banco_1";"X";"Y"
"6255";"Saul Salinas";"Emely";2000-01-01;"Banco_1";"X";"Y"
"6256";"Crystal Gress";"Gabriela";2000-01-09;"Banco_1";"X";"Y"
"6257";"Lucianna Mccall";"Perla";2000-01-30;"Banco_1";"X";"Y"
"6258";"Gisella Tapia";"Alyssa";2000-01-02;"Banco_1";"X";"Y"
"6259";"Amelia Serrano Jr";"Jaqueline";2000-01-16;"Banco_1";"X";"Y"
"6260";"Luis Tinoco";"Jessica";2000-01-20;"Banco_1";"X";"Y"
"6261";"Carlos Gallardo";"Raquel";2000-01-27;"Banco_1";"X";"Y"
"6262";"Aide Trujillo";"Alisia";2000-01-17;"Banco_1";"X";"Y"
"6263";"Anthony Valdez";"Dulce";2000-01-28;"Banco_1";"X";"Y"
"6264";"David Mellem";"Arely";2000-01-22;"Banco_1";"X";"Y"
"6265";"Jaime Mc Donald";"Jazmine";2000-01-01;"Banco_1";"X";"Y"
"6266";"Alex Lozano";"Crystal";2000-01-09;"Banco_1";"X";"Y"
"6267";"Abriana Hernandez";"Ashley";2000-01-30;"Banco_1";"X";"Y"
"6268";"Erika Palacios";"Mersades";2000-01-02;"Banco_1";"X";"Y"
"6269";"Tabitha Aguilar";"Karla";2000-01-16;"Banco_1";"X";"Y"
"6270";"Jesus Coltrain";"Madeleine";2000-01-20;"Banco_1";"X";"Y"
"6271";"Christina Velasquez";"Marisol";2000-01-27;"Banco_1";"X";"Y"
"6272";"Jessica Pastrana";"Mariana";2000-01-17;"Banco_1";"X";"Y"
"6273";"Lynsz Ulibarri Gomez";"Christinna";2000-01-28;"Banco_1";"X";"Y"
"6274";"Alexis Gallegos";"Gabriela";2000-01-22;"Banco_1";"X";"Y"
"6275";"Jorge Chavez";"Rheannon";2000-01-01;"Banco_1";"X";"Y"
"6276";"Richard Portillo";"Farida";2000-01-09;"Banco_1";"X";"Y"
"6277";"Robert Meza Haro";"Laura";2000-01-30;"Banco_1";"X";"Y"
"6278";"Michael Rodriguez";"Alejandra";2000-01-02;"Banco_1";"X";"Y"
"6279";"Chantee Rodriguez";"Jacqueline";2000-01-16;"Banco_1";"X";"Y"
"6280";"Margaret Murillo";"Katelyn";2000-01-20;"Banco_1";"X";"Y"
"6281";"Beatriz Delgado";"Sara";2000-01-27;"Banco_1";"X";"Y"
"6282";"Riley Rodriguez";"Sarena";2000-01-17;"Banco_1";"X";"Y"
"6283";"Nayeli Carbajal";"Estefany";2000-01-28;"Banco_1";"X";"Y"
"6284";"Gabriela Lechman";"Adriana";2000-01-22;"Banco_1";"X";"Y"
"6285";"Jose Marquez";"Andrea";2000-01-01;"Banco_1";"X";"Y"
"6286";"Jairo Reider";"Mariela";2000-01-09;"Banco_1";"X";"Y"
"6287";"Ashley Vazquez Pallares";"Chantel";2000-01-30;"Banco_1";"X";"Y"
"6288";"Luis Ramadan";"April";2000-01-02;"Banco_1";"X";"Y"
"6289";"Thomas Magdaleno";"Natasha";2000-01-16;"Banco_1";"X";"Y"
"6290";"Erika Munguia";"Jennifer";2000-01-20;"Banco_1";"X";"Y"
"6291";"Anthony Alvarenga Gonzales";"Ana";2000-01-27;"Banco_1";"X";"Y"
"6292";"Kailen Arreola Perez";"Cinthia";2000-01-17;"Banco_1";"X";"Y"
"6293";"Jose Barron Mata";"Jasmine";2000-01-28;"Banco_1";"X";"Y"
"6294";"Kristopher Galindo";"Sydney";2000-01-22;"Banco_1";"X";"Y"
"6295";"Jacob Hernandez";"Laura";2000-01-01;"Banco_1";"X";"Y"
"6296";"Evelyn Mata";"Vanessa";2000-01-09;"Banco_1";"X";"Y"
"6297";"Juan Rivera";"Manuela";2000-01-30;"Banco_1";"X";"Y"
"6298";"Christopher Vargas";"Jennifer";2000-01-02;"Banco_1";"X";"Y"
"6299";"Christopher Staab";"Seleste";2000-01-16;"Banco_1";"X";"Y"
"6300";"Ruben Perez";"Lavina";2000-01-20;"Banco_1";"X";"Y"
"6301";"Jimmy Martinez";"Alma";2000-01-27;"Banco_1";"X";"Y"
"6302";"Carlos Duran";"Jasmine";2000-01-17;"Banco_1";"X";"Y"
"6303";"Julio Deherrera";"Danielle";2000-01-28;"Banco_1";"X";"Y"
"6304";"Talisha Mestas";"Fatima";2000-01-22;"Banco_1";"X";"Y"
"6305";"Christina Martinez";"Eyleen";2000-01-01;"Banco_1";"X";"Y"
"6306";"Anel Solis Alvarado";"Valeria";2000-01-09;"Banco_1";"X";"Y"
"6307";"Christopher Luevano";"Nina";2000-01-30;"Banco_1";"X";"Y"
"6308";"Rebecca Quintana";"Crystal";2000-01-02;"Banco_1";"X";"Y"
"6309";"Raymond Plowman";"Diana";2000-01-16;"Banco_1";"X";"Y"
"6310";"Joe Yslas";"Alejandra";2000-01-20;"Banco_1";"X";"Y"
"6311";"Thomas Serrano";"Ivette";2000-01-27;"Banco_1";"X";"Y"
"6312";"Gerardo Benavidez";"Jessica";2000-01-17;"Banco_1";"X";"Y"
"6313";"Raul Rodriguez";"Maia";2000-01-28;"Banco_1";"X";"Y"
"6314";"Ray Lopez";"Celeste";2000-01-22;"Banco_1";"X";"Y"
"6315";"Fatima Gallegos";"Francisca";2000-01-01;"Banco_1";"X";"Y"
"6316";"Ashley Avelar";"Jacqueline";2000-01-09;"Banco_1";"X";"Y"
"6317";"Tomas Velasquez";"Aleea";2000-01-30;"Banco_1";"X";"Y"
"6318";"Lenny Harjes";"Alicia";2000-01-02;"Banco_1";"X";"Y"
"6319";"Jesse Avila";"Carla";2000-01-16;"Banco_1";"X";"Y"
"6320";"Analyssa Torrez";"Alisha";2000-01-20;"Banco_1";"X";"Y"
"6321";"Perla Martinez";"Lesley";2000-01-27;"Banco_1";"X";"Y"
"6322";"Santiago Eaton";"Abbey";2000-01-17;"Banco_1";"X";"Y"
"6323";"Krissey Porras";"Adriana";2000-01-28;"Banco_1";"X";"Y"
"6324";"Homero Maynes";"Ashley";2000-01-22;"Banco_1";"X";"Y"
"6325";"Christopher Becerra Valdez";"Cristina";2000-01-01;"Banco_1";"X";"Y"
"6326";"Talor Suarez";"Silvia";2000-01-09;"Banco_1";"X";"Y"
"6327";"Gabrielle Lucero";"Nancy";2000-01-30;"Banco_1";"X";"Y"
"6328";"Ashleigh Sprague";"Ariana";2000-01-02;"Banco_1";"X";"Y"
"6329";"Francisco Chavez";"Jaylen";2000-01-16;"Banco_1";"X";"Y"
"6330";"Katya Castanon Banuelos";"Myrissa";2000-01-20;"Banco_1";"X";"Y"
"6331";"Sergio Vargas";"Crista";2000-01-27;"Banco_1";"X";"Y"
"6332";"Illianna Parra";"Alexis";2000-01-17;"Banco_1";"X";"Y"
"6333";"Rey Sisneros";"Susan";2000-01-28;"Banco_1";"X";"Y"
"6334";"Francisco Pulido";"Ashley";2000-01-22;"Banco_1";"X";"Y"
